profile_url,likes,comments,timestamp,type,caption,url,shortcode,display_url,is_pinned
https://www.instagram.com/sportzwikiinsta,304,1,2026-07-23T07:30:53.000Z,Image,"Virat Kohli has scored 2470 ODI runs at an average of 65 since 2023, including 10 centuries. Is anyone matching this consistency in world cricket? 👑🇮🇳",https://www.instagram.com/p/DbIIij7DMhE/,DbIIij7DMhE,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/753652148_1576208190838854_3567914084951613326_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gH35RPG4klDq4bOJjq89FyezCfoO2w6Ylb947eurrhrE08waZXump4mcY9G3wykehJoStkuDMnawEe8mI6aYgkF&_nc_ohc=04C4UCli8TMQ7kNvwGe-auu&_nc_gid=44QTI39fPh0pXWB5uW3tFQ&edm=ADp7STQAAAAA&ccb=7-5&oh=00_AQCMGlgdOiMinvLBmtrOzVpIubdVwFaS8DrzaZiKemv9-A&oe=6A67D138&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,15005,97,2026-07-21T20:14:10.000Z,Image,dbrand made a Steam machine skin. Trying to resist the urge to dribble it,https://www.instagram.com/p/DbEWLzCvM-9/,DbEWLzCvM-9,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/751915236_18611224540015447_4712126672499396660_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gG2Pnu_GqkKC4DwWLbIdmnj2AXQYUMTXPbJQfDEeHROnCoC8s8mvgDQQbxFtumsm-Qh9sI33IiKwSTCmFivwes7&_nc_ohc=3XKDpy6TK3MQ7kNvwFIyeKj&_nc_gid=3xadnDnQm8TDVJGYotW_Kg&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQAKQ9wCN8I_N9rP_q-hkPnTXFvsFoUB6UhSdvpZmbX9Dg&oe=6A67E45A&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,93888,341,2026-07-02T21:06:56.000Z,Sidecar,"2026 is 50% complete.
▓▓▓▓▓▓▓▓░░░░░░░░",https://www.instagram.com/p/DaThPIlj8u8/,DaThPIlj8u8,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/736456378_18605276323015447_4909712949295803763_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzkzMjYzMjY4MTM4NDYwNjg3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=myDA-E2lXfYQ7kNvwHbtRtZ&_nc_oc=AdqXO0JBjmxJ12RUkS-r8vIGPrNE9C1cCW0tnfSB2N2_m8SEWelVSKWaXJMXXFhfBdM&_nc_zt=23&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_gid=Ll8yQj-kfDc3NB5Z0jZb-w&_nc_ss=72a8c&oh=00_AQBeXJBalKb0qxS0GHFigCBvXfjzynfftG8x9Dz8kGWR8A&oe=6A67CC5D,False
https://www.instagram.com/mkbhd,81713,1154,2026-06-25T15:29:25.000Z,Video,Sheesh,https://www.instagram.com/p/DaA4uWcuFvc/,DaA4uWcuFvc,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/729822836_18602738713015447_7006062399714887140_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gExcI_-cgX24FUIs60tqh7-KAFN_ZGcNSi7Zj9Q83MTZb-9dJaJ6EheoP1WWI1WLDo&_nc_ohc=MMBaWe1YkKYQ7kNvwHNoIyO&_nc_gid=qMcd1njuT30nd-XgZJtNcw&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQB3ukXtvw9XSsgjOk6lkqH2YaOlwHuDwg0iAPtwqz2_Lg&oe=6A67EC23&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,72213,814,2026-06-04T19:41:32.000Z,Video,Apple products that don’t exist… yet,https://www.instagram.com/p/DZLQ-X3v8Ch/,DZLQ-X3v8Ch,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.71878-15/714521301_2126858848095714_7754995888518593178_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2gG_AZk5Hfplay4UGi9E4fD98AVuBhpgO3PjfwalCVhUG5VXHJuxfmbcWj974rpMunfb53we7wbF4Mx9C71H8izm&_nc_ohc=6uKHpgJnYdoQ7kNvwEXNMuS&_nc_gid=YEspnX1NpqQhqjQXYhgT3A&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQBU3XZLBULX1uqiLoXh-_59Xsbof8uYy_KnZiVm4URV5g&oe=6A67E409&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,85569,422,2026-05-28T19:06:32.000Z,Sidecar,🐐,https://www.instagram.com/p/DY5LooklAYO/,DY5LooklAYO,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/708123300_18594249043015447_5175856807794518452_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ig_cache_key=MzkwNzIwNDk1MDk1NDI0ODY1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=RSPRiTWmoMIQ7kNvwEOYRDR&_nc_oc=Adq2RIxs6oua6idio39dA5XHisHizSIiWbS0HDeWNtwBiAsHXRIk7Qd1cIlYCy0dHZk&_nc_zt=23&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_gid=dSt-VNtsatuRQCopS5zwQA&_nc_ss=7c689&oh=00_AQC0c3Be4wDXNBL-9G0oWSQKD178iD_wzduG_WNdUL1qKQ&oe=6A67E274,False
https://www.instagram.com/mkbhd,109897,545,2026-05-28T17:59:44.000Z,Video,How does @lewishamilton handle pressure? A conversation with @MKBHD,https://www.instagram.com/p/DY5DYbVO6M1/,DY5DYbVO6M1,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/708333384_18594234832015447_7100287082340981980_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gF57GWzrXeqD30NLjSCIt1qljBsygeJ5qPmkXCABxg7VCQfCFYpfQi70wHwrlUJdBOIi_OKiTRaU0WPr1N0Clkw&_nc_ohc=KjY4INCB_DIQ7kNvwFJ9jnA&_nc_gid=SBx2s9608th3uqI_eXxmbQ&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQD5VGunhITFtgLQPTkK8YyU0f0cZ1Sg_XHy2oR0ekZemQ&oe=6A67FB2C&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,76580,4538,2026-05-25T20:11:25.000Z,Video,Ferrari’s Electric Car Looks Like…,https://www.instagram.com/p/DYxjsrIPS3-/,DYxjsrIPS3-,https://scontent-mia3-1.cdninstagram.com/v/t51.71878-15/708034325_1360655365911995_3701660278179040194_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gEOu5_7qsvI-9roQv4WpgnmRSZeM5gNQ7kF0rEIkSo-_V7XE3apF2fhHQXjoVAYF1U&_nc_ohc=6n_p7mKmZpUQ7kNvwFdQi6c&_nc_gid=XXa3k0WUuD2Exgmj6hU3HQ&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQCsO2DYADQKVo5RM-8PJOgAdebRr1rrxNRWtGkyx8azDw&oe=6A67ECDD&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,185762,699,2026-05-25T02:12:18.000Z,Video,"Yeah Wemby is good and everything, but he’s not the only ridiculously skilled person in this arena 🤯",https://www.instagram.com/p/DYvpEtQMtp9/,DYvpEtQMtp9,https://scontent-iad6-1.cdninstagram.com/v/t51.71878-15/705381636_4390904051226336_124726532454067326_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGJW6l3SMghqhiYJ1qRwSw0HDGnuLlbObF4-me-m05w3WSZQ6D0nPTRTMXgLfJLxruOezNlP0vgwT2aWgX5xwfq&_nc_ohc=057SParHWeQQ7kNvwEE58J2&_nc_gid=hpb_qHfSoX-J1vGEI4vm9g&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQB2G5ShSrCdOEb4e-ACDkT1lxu8YjGm71ibdMfz7Qe46Q&oe=6A67F7BA&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,104827,645,2026-05-15T16:20:43.000Z,Video,Why everyone’s talking about the Fitbit Air,https://www.instagram.com/p/DYXaKXwuGg8/,DYXaKXwuGg8,https://scontent-lax7-1.cdninstagram.com/v/t51.71878-15/670621129_1250131143589093_5700764156356770238_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gH6PTnEFQBjUoFRcILkesiZli0xHZQ_ts_oUrqZfn_Nrucxmn5pD880cNFEsYZTsKhxsCRD3ipc7AwQf5kKZUqt&_nc_ohc=induPoWtVhwQ7kNvwEdfxcL&_nc_gid=7JEe3rsmchzIQdiS52FjZw&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQDG_HO1fHNCfxHIu_gIjK96SbNczpVvDPs8zDuekThZ-A&oe=6A67E9D7&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,20806,196,2026-04-23T15:01:18.000Z,Video,Bring back transparent tech. @ridge,https://www.instagram.com/p/DXenfPIDzRn/,DXenfPIDzRn,https://instagram.fagc1-1.fna.fbcdn.net/v/t51.71878-15/671817183_1577295126705838_8162185347064354509_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fagc1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gHAim0GX1DZ6zddovfmPU5Si67jcsyFS43EKN6i6fvPSeLn-tn-WdCNEfKhbr0yFmlBLToAW9m3w2V55AD1VPZ4&_nc_ohc=pVFpAPiDOCQQ7kNvwGGlTnN&_nc_gid=7rRNd2BgkgaMDQNA2XqFkg&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQA7CSqpS6T8ZKMeaVoY__2D0ZteTSkLWZgWVg72NEiT4w&oe=6A67ED39&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,80297,1403,2026-03-30T16:41:22.000Z,Video,Every iPhone Ever vs LOW light,https://www.instagram.com/p/DWhABdcifj9/,DWhABdcifj9,https://scontent-dfw6-1.cdninstagram.com/v/t51.71878-15/656818952_1245060604471526_6547002745936039504_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gE_aepp_pTp-cCHvuaX_FU-wMW-qvowJGhj-FGMiR9zAoLrke85YZHPbtASuUo6xe0&_nc_ohc=Qfn5Dp3PeqAQ7kNvwEEMbJ8&_nc_gid=mnHqjMRR8f2JuvQuKMo2ew&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQAzmb9QG0fnb20H3OjBcJPl5peTsWSVxpRsyxVRas8uuQ&oe=6A67EBD4&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,387489,6068,2026-03-27T20:08:10.000Z,Video,Every iPhone. Same photo.,https://www.instagram.com/p/DWZpR1vD01U/,DWZpR1vD01U,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/658480042_1639323217382091_264661335521254340_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFvhcMtdyHNB-nmL7UV_HeTvMPljNWgAdMM1NjLst0zgHlj3qQse353KkDUfM9GBf0&_nc_ohc=pbJE84Xq6jEQ7kNvwEkqyhL&_nc_gid=vifcBGDjQgBGzfSAYkLNPA&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQAMVF-9V-NUcW811ZUHdV-dFgVUISi9gY9dzcK1_FHp-w&oe=6A67FCA9&_nc_sid=c6f216,False
https://www.instagram.com/mkbhd,16484,220,2026-03-23T17:44:52.000Z,Sidecar,"Colors in tech 🙌🏾 (If you know, you know) New sticker pack at link in bio",https://www.instagram.com/p/DWPF0weFHQD/,DWPF0weFHQD,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/656245571_18575995561015447_3666251220674919796_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ig_cache_key=Mzg1OTMyODc3ODg5NjY5MDg3MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=0w0E9tRpMZUQ7kNvwFm0NtM&_nc_oc=AdpWvXv7uP8LGbgrst_p38zlzDCS5Y3QuxEGjIi4ikcsslVB9EoJVJbEABzXKRqsZOw&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=TclShNgK5CeCEyMG5QfHYQ&_nc_ss=72a8c&oh=00_AQB2rJ71d6cbUtheTXveUTR-g3Cyr0pFQoOUyuozn7Y7ag&oe=6A67E762,False
https://www.instagram.com/mkbhd,12007,110,2026-03-13T12:24:54.000Z,Sidecar,"The many faces of Marques Brownlee and his pulls 🎭

Brownlee enters the 2026 season as the league’s all-time leader in pulls with 1157 over his 115 game career. 

📸 Evan Bernstein, Daniel Cohen, Jen Voce Nelson",https://www.instagram.com/p/DV0xQcIjT0S/,DV0xQcIjT0S,https://scontent-phl2-1.cdninstagram.com/v/t51.82787-15/652549035_18593909767003783_7825399060170225998_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzg1MTkxODg0Nzc4ODI2MzE3OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=CZ5MU6VyAWMQ7kNvwGhNyat&_nc_oc=AdpaIz-wnvm8GgrhWP826OcpsaJTcAnVhE57vcKwzchcu7s6eIsf8d6OuLJSrDLy8dE&_nc_zt=23&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_gid=ZiIPD1CMEV6la8sM2kmLPA&_nc_ss=72289&oh=00_AQD7vV8F8VcmorU56K8PHDQT6rUElou50dHCsuiwQieffQ&oe=6A67DE33,False
https://www.instagram.com/mkbhd,27560,168,2026-03-12T15:09:27.000Z,Video,Rivian R2 Easter Egg maxing,https://www.instagram.com/p/DVyfLIiDTxW/,DVyfLIiDTxW,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/650038102_2179854346093522_7015691075329991493_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gEwx8eunLmButpcRjf3IIac7cGbFOthX2Tm7kpjbLdXB6JC7MImpxMEj00kD6e-gxs&_nc_ohc=sao-rrsS2fsQ7kNvwGQjxKA&_nc_gid=7R1a1DlZ-2C09HXFoN0i1g&edm=ADp7STQBAAAA&ccb=7-5&oh=00_AQBrswF-mapCT6zrDvxErriVVDu-GiDYYh9XcRGqogN-Bw&oe=6A67D640&_nc_sid=c6f216,False
https://www.instagram.com/mrwhosetheboss,96288,205,2026-06-30T12:30:16.000Z,Video,Imagine showering with that thing 💀,https://www.instagram.com/p/DaNcZ2msmdB/,DaNcZ2msmdB,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/731059059_18568431166071107_6435211793702877273_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzkzMDkyMjk3MTY4NDgyNDg5NzE4NTY4NDMxMTYwMDcxMTA3.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyMTUuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=zB3JDdP2ToMQ7kNvwEkuFr_&_nc_oc=AdqoCLwDvGGsEaJdWnYdxeg3QuKm8jHJcF5b_XKBZVsIuFtTZP9EUU5UYbA-JoqwUmeBXwkoDHOh_Av9kk0UUed0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=BTxGSvoAXzL_qKBuriv06Q&_nc_ss=72a8c&oh=00_AQDy7spujLi2LZpd7KO__HJuW5u1h-GmCRRqVpVZji4irQ&oe=6A67C8EC,False
https://www.instagram.com/mrwhosetheboss,25389,233,2026-06-25T12:23:50.000Z,Video,Can your iPhone see the back of your head?,https://www.instagram.com/p/DaAiDWosNiv/,DaAiDWosNiv,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/730608578_18567014734071107_872647352694118904_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzkyNzI4ODYzOTExMTg3ODgzMTE4NTY3MDE0NzI4MDcxMTA3.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyMTUuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=JVFFZlWR3EMQ7kNvwH7KEkq&_nc_oc=AdrMLhh-FG0uEShHj7FQvu9oA_Gpz2sWAMlAjKeyJXWbklD4f05aDeki7vKymD8EC_Z-dyB3lDITojS9gAT3mZuI&_nc_zt=23&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_gid=P4n76r0D70Aq_A1fyXN8Mg&_nc_ss=72689&oh=00_AQCMuVlGWDQplXV7q1L2R9AtDfeRhRIipvw_1Ngd-_ojJg&oe=6A67D335,False
https://www.instagram.com/mrwhosetheboss,30204,166,2026-06-13T13:15:09.000Z,Video,"I’m kind of impressed, kind of horrified #ios27 #appleintelligence #siri",https://www.instagram.com/p/DZhvT-AsShU/,DZhvT-AsShU,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/719851960_2078105606460837_7740110448025166989_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzkxODYyMTIzMTIyODcyNTMzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=ZD86wpI1DqEQ7kNvwFoiGJ9&_nc_oc=Adqe5F3DwD-hGGCcYWAs3Zt-gbyezzt01MGESampZMWLATT2K830xA5pWu8ANdB8dgQzLxsAdJwHcP_uocQwN2Oo&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=cUbLnm5TVwzTSsUvE1NDLg&_nc_ss=72689&oh=00_AQC_Mmyp60jeq1O7wWcWT2GXT1pmP1NIpyTYtqvNhPKZOw&oe=6A67D2CC,False
https://www.instagram.com/mrwhosetheboss,27592,201,2026-06-11T11:01:31.000Z,Video,The touchscreen MacBook is weird,https://www.instagram.com/p/DZcWGe9sNXy/,DZcWGe9sNXy,https://scontent-dfw6-2.cdninstagram.com/v/t51.82787-15/721735611_18563373136071107_978502772938931352_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzkxNzEwMjk3ODQ5Mjg0NzYwMjE4NTYzMzczMTMzMDcxMTA3.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyMTUuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=Y90-fgVRro8Q7kNvwFQlzxI&_nc_oc=AdqVT0Z2pDzNEKEusMAidvx5OcjO7V9u-dZj1DBWOazm2JCtXTP0qvOODT6cjKmp8rE&_nc_zt=23&_nc_ht=scontent-dfw6-2.cdninstagram.com&_nc_gid=T7JZlfddezZu5Oi1LMJqTg&_nc_ss=72689&oh=00_AQC350xyR5emjQEFaVUepG1yX7Sipd5HB1PLm86gbbV9hA&oe=6A67F3B5,False
https://www.instagram.com/mrwhosetheboss,42012,540,2026-05-20T10:41:51.000Z,Video,"I switched my iPhone to an Oppo Find X9 Ultra for one holiday, and it’s made me question things…",https://www.instagram.com/p/DYjqk3YMapt/,DYjqk3YMapt,https://instagram.fosu2-2.fna.fbcdn.net/v/t51.71878-15/703613196_2177012029766286_7254717012615959621_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzkwMTE0ODk1MzU0OTMxODc2NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=DRF5ixkw9HoQ7kNvwFvLen_&_nc_oc=AdpG1q6qWbNjCc_dtdIotMLnwlhXFM_kodg6CZ41iF0esqChJnrCYRkVD29qThlQb-ZMRogKSCa-yjBtt-dfn7HN&_nc_zt=23&_nc_ht=instagram.fosu2-2.fna&_nc_gid=Y3JY2ASC42A6-sROTOyb1A&_nc_ss=7d689&oh=00_AQCJemqe6ctO5xg5JsKvXSIQCKFCMyH1ujtnjUthXAXWsQ&oe=6A67D899,False
https://www.instagram.com/mrwhosetheboss,48757,211,2026-05-06T10:47:41.000Z,Video,Attention to detail on iPhones is crazy 🤯,https://www.instagram.com/p/DX_o2Svs2AS/,DX_o2Svs2AS,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/684694065_18554744992071107_4031107168024979652_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzg5MTAwODI1NTkxMTIyMzMxNDE4NTU0NzQ0OTg2MDcxMTA3.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyMTUuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=4HR2MqzyVRQQ7kNvwGsnpkY&_nc_oc=AdrDcmVmTKaNJt00QWgLB79bKVMklhzdzm80xitFqs6uRvdn0Dkay9CDxHGlxJHTgbg&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=SSIUxpphTy1WDsWJryNiAQ&_nc_ss=70a8c&oh=00_AQClxkW4mxuLyByy-dNmQcSEhB_h9DqBfjGzd84mqVnLyQ&oe=6A67E7E0,False
https://www.instagram.com/mrwhosetheboss,211366,389,2026-04-27T11:57:52.000Z,Video,I compared every smartwatch at the @sidemen Charity Match,https://www.instagram.com/p/DXolWNbDFwg/,DXolWNbDFwg,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/683668123_18552634870071107_6172189143643489887_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzg4NDUxODkzMjU2ODg5MDQwMDE4NTUyNjM0ODY3MDcxMTA3.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyMTUuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=J3UYMzccwuMQ7kNvwG7Qfac&_nc_oc=Adryk1jC-6hKH81XzuwaKsa0wHcEnHU_Fdf1c2DucnEDtAU88kKaItF1x6mbdQe_ieU&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=OC-6In4SiWK_JnO1scIv5Q&_nc_ss=7ca8c&oh=00_AQDa2O0UgK6UXiWUrImORgZrfFXdM8HUQ-kWagrPS7wt9g&oe=6A67DB56,False
https://www.instagram.com/mrwhosetheboss,157232,705,2026-04-19T10:02:06.000Z,Video,Highlight of my LIFE ❤️,https://www.instagram.com/p/DXTyMcmDB4o/,DXTyMcmDB4o,https://instagram.ftpa1-2.fna.fbcdn.net/v/t51.71878-15/670424371_1636800244249424_4642642863737038806_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzg3ODY2NDQ2MTc1ODUwNDQ4OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=deYXmZXwPZQQ7kNvwHuSPi9&_nc_oc=AdpU5erPlgBa3DDHZ_zj-sY0U9KNKCFMIM1ukDt20_OFqPbu4OnPhciTDS0RYfyCBxdIwrlczHigEjGanW2jYLoj&_nc_zt=23&_nc_ht=instagram.ftpa1-2.fna&_nc_gid=9LhS5VJtJutrr1Vy95l0RA&_nc_ss=72689&oh=00_AQDEo51OkgzxOHj2s4ax2vR4zWpeJzp-_faUsM986xvgYg&oe=6A67EFE6,False
https://www.instagram.com/mrwhosetheboss,143454,548,2026-04-18T18:07:55.000Z,Image,SCORED THE WINNING PENALTY AT WEMBLEY 🫡. 3 months of grind actually paid off,https://www.instagram.com/p/DXSE9BNjP03/,DXSE9BNjP03,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/671274313_18550684795071107_446284239220365129_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzg3ODE4NDAxNDQ5NDYyOTE3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=cfwCS5QQ2dYQ7kNvwGpi4lH&_nc_oc=AdqxZwo64YsT5RwijNpAMG-hY213PwjDgZAxM_da9CZfZfYtZvAjSfHQg5ssBK7nUHLKbj99mew4vID3bcHKem0R&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_gid=bgsR6hb36wGFqzts5K8ntg&_nc_ss=72689&oh=00_AQCdEvw-VV1eXaB98NSHWFG4jiZi0DiuVnbmVznwsLbLPQ&oe=6A67FACE,False
